total_return,annualized_return,annualized_sharpe,sortino_ratio,max_drawdown,calmar_ratio,bb_window,rsi_window,bb_threshold,rsi_limits,qty_scale,max_p_value
0.05,0.08,8.0,7.0,0.06,1.0,10,28,1.4,"[20.0, 80.0]",1.6,0.2
0.01,0.04,8.0,3.0,0.09,5.0,10,28,1.4,"[25.0, 75.0]",0.1,0.1
0.09,0.05,6.0,7.0,0.04,9.0,10,28,1.4,"[25.0, 75.0]",0.1,0.15
0.09,0.05,6.0,7.0,0.04,9.0,10,28,1.4,"[25.0, 75.0]",0.1,0.2
0.09,0.09,2.0,1.0,0.03,3.0,10,28,1.4,"[25.0, 75.0]",0.7,0.1
0.0,0.06,2.0,1.0,0.01,5.0,10,28,1.4,"[25.0, 75.0]",0.7,0.15
0.0,0.06,2.0,1.0,0.01,5.0,10,28,1.4,"[25.0, 75.0]",0.7,0.2
0.06,0.09,5.0,6.0,0.07,9.0,10,28,1.4,"[25.0, 75.0]",1.2,0.1
0.0,0.05,8.0,2.0,0.05,7.0,10,28,1.4,"[25.0, 75.0]",1.2,0.15
0.0,0.05,8.0,2.0,0.05,7.0,10,28,1.4,"[25.0, 75.0]",1.2,0.2
0.02,0.08,7.0,9.0,0.07,3.0,10,28,1.4,"[25.0, 75.0]",1.6,0.1
0.04,0.04,5.0,5.0,0.08,3.0,10,28,1.4,"[25.0, 75.0]",1.6,0.15
0.04,0.04,5.0,5.0,0.08,3.0,10,28,1.4,"[25.0, 75.0]",1.6,0.2
0.01,0.06,0.0,1.0,0.09,5.0,10,28,1.4,"[30.0, 70.0]",0.1,0.1
0.03,0.07,1.0,3.0,0.03,9.0,10,28,1.4,"[30.0, 70.0]",0.1,0.15
0.03,0.07,1.0,3.0,0.03,9.0,10,28,1.4,"[30.0, 70.0]",0.1,0.2
0.09,0.04,4.0,6.0,0.06,9.0,10,28,1.4,"[30.0, 70.0]",0.7,0.1
0.04,0.08,0.0,1.0,0.05,3.0,10,28,1.4,"[30.0, 70.0]",0.7,0.15
0.04,0.08,0.0,1.0,0.05,3.0,10,28,1.4,"[30.0, 70.0]",0.7,0.2
0.05,0.04,6.0,9.0,0.02,3.0,10,28,1.4,"[30.0, 70.0]",1.2,0.1
0.08,0.04,5.0,0.0,0.05,0.0,10,28,1.4,"[30.0, 70.0]",1.2,0.15
0.08,0.04,5.0,0.0,0.05,0.0,10,28,1.4,"[30.0, 70.0]",1.2,0.2
0.0,0.01,8.0,2.0,0.04,5.0,10,28,1.4,"[30.0, 70.0]",1.6,0.1
0.05,0.0,0.0,0.0,0.07,3.0,10,28,1.4,"[30.0, 70.0]",1.6,0.15
0.05,0.0,0.0,0.0,0.07,3.0,10,28,1.4,"[30.0, 70.0]",1.6,0.2
0.02,0.04,0.0,5.0,0.01,5.0,10,28,1.7,"[20.0, 80.0]",0.1,0.1
0.09,0.05,7.0,0.0,0.01,5.0,10,28,1.7,"[20.0, 80.0]",0.1,0.15
0.09,0.05,7.0,0.0,0.01,5.0,10,28,1.7,"[20.0, 80.0]",0.1,0.2
0.03,0.0,1.0,7.0,0.03,7.0,10,28,1.7,"[20.0, 80.0]",0.7,0.1
0.06,0.08,2.0,6.0,0.08,1.0,10,28,1.7,"[20.0, 80.0]",0.7,0.15
0.06,0.08,2.0,6.0,0.08,1.0,10,28,1.7,"[20.0, 80.0]",0.7,0.2
0.02,0.07,2.0,9.0,0.07,8.0,10,28,1.7,"[20.0, 80.0]",1.2,0.1
0.04,0.09,5.0,5.0,0.06,3.0,10,28,1.7,"[20.0, 80.0]",1.2,0.15
0.04,0.09,5.0,5.0,0.06,3.0,10,28,1.7,"[20.0, 80.0]",1.2,0.2
0.09,0.08,2.0,0.0,0.06,9.0,10,28,1.7,"[20.0, 80.0]",1.6,0.1
0.08,0.06,4.0,2.0,0.03,9.0,10,28,1.7,"[20.0, 80.0]",1.6,0.15
0.08,0.06,4.0,2.0,0.03,9.0,10,28,1.7,"[20.0, 80.0]",1.6,0.2
0.02,0.05,7.0,1.0,0.03,4.0,10,28,1.7,"[25.0, 75.0]",0.1,0.1
0.01,0.02,0.0,7.0,0.06,6.0,10,28,1.7,"[25.0, 75.0]",0.1,0.15
0.01,0.02,0.0,7.0,0.06,6.0,10,28,1.7,"[25.0, 75.0]",0.1,0.2
0.03,0.02,0.0,6.0,0.0,8.0,10,28,1.7,"[25.0, 75.0]",0.7,0.1
0.02,0.0,1.0,1.0,0.03,2.0,10,28,1.7,"[25.0, 75.0]",0.7,0.15
0.02,0.0,1.0,1.0,0.03,2.0,10,28,1.7,"[25.0, 75.0]",0.7,0.2
0.02,0.07,2.0,0.0,0.01,2.0,10,28,1.7,"[25.0, 75.0]",1.2,0.1
0.07,0.08,2.0,0.0,0.01,6.0,10,28,1.7,"[25.0, 75.0]",1.2,0.15
0.07,0.08,2.0,0.0,0.01,6.0,10,28,1.7,"[25.0, 75.0]",1.2,0.2
0.09,0.0,3.0,2.0,0.08,4.0,10,28,1.7,"[25.0, 75.0]",1.6,0.1
0.04,0.05,4.0,2.0,0.01,4.0,10,28,1.7,"[25.0, 75.0]",1.6,0.15
0.04,0.05,4.0,2.0,0.01,4.0,10,28,1.7,"[25.0, 75.0]",1.6,0.2
0.09,0.0,7.0,1.0,0.04,4.0,10,28,1.7,"[30.0, 70.0]",0.1,0.1
0.05,0.09,7.0,4.0,0.02,6.0,10,28,1.7,"[30.0, 70.0]",0.1,0.15
0.05,0.09,7.0,4.0,0.02,6.0,10,28,1.7,"[30.0, 70.0]",0.1,0.2
0.06,0.05,0.0,6.0,0.02,9.0,10,28,1.7,"[30.0, 70.0]",0.7,0.1
0.04,0.0,9.0,9.0,0.0,3.0,10,28,1.7,"[30.0, 70.0]",0.7,0.15
0.04,0.0,9.0,9.0,0.0,3.0,10,28,1.7,"[30.0, 70.0]",0.7,0.2
0.03,0.01,2.0,0.0,0.0,3.0,10,28,1.7,"[30.0, 70.0]",1.2,0.1
0.02,0.03,2.0,5.0,0.07,8.0,10,28,1.7,"[30.0, 70.0]",1.2,0.15
0.02,0.03,2.0,5.0,0.07,8.0,10,28,1.7,"[30.0, 70.0]",1.2,0.2
0.0,0.08,3.0,2.0,0.0,6.0,10,28,1.7,"[30.0, 70.0]",1.6,0.1
0.08,0.02,5.0,0.0,0.02,6.0,10,28,1.7,"[30.0, 70.0]",1.6,0.15
0.08,0.02,5.0,0.0,0.02,6.0,10,28,1.7,"[30.0, 70.0]",1.6,0.2
0.04,0.05,2.0,8.0,0.02,6.0,10,28,2.0,"[20.0, 80.0]",0.1,0.1
0.02,0.07,1.0,4.0,0.0,6.0,10,28,2.0,"[20.0, 80.0]",0.1,0.15
0.02,0.07,1.0,4.0,0.0,6.0,10,28,2.0,"[20.0, 80.0]",0.1,0.2
0.05,0.03,3.0,9.0,0.06,7.0,10,28,2.0,"[20.0, 80.0]",0.7,0.1
0.07,0.02,8.0,2.0,0.0,9.0,10,28,2.0,"[20.0, 80.0]",0.7,0.15
0.07,0.02,8.0,2.0,0.0,9.0,10,28,2.0,"[20.0, 80.0]",0.7,0.2
0.02,0.05,3.0,0.0,0.04,8.0,10,28,2.0,"[20.0, 80.0]",1.2,0.1
0.0,0.02,0.0,0.0,0.01,9.0,10,28,2.0,"[20.0, 80.0]",1.2,0.15
0.0,0.02,0.0,0.0,0.01,9.0,10,28,2.0,"[20.0, 80.0]",1.2,0.2
0.06,0.01,4.0,0.0,0.0,8.0,10,28,2.0,"[20.0, 80.0]",1.6,0.1
0.02,0.05,0.0,1.0,0.02,2.0,10,28,2.0,"[20.0, 80.0]",1.6,0.15
0.02,0.05,0.0,1.0,0.02,2.0,10,28,2.0,"[20.0, 80.0]",1.6,0.2
0.01,0.09,8.0,3.0,0.05,4.0,10,28,2.0,"[25.0, 75.0]",0.1,0.1
0.08,0.05,2.0,9.0,0.0,4.0,10,28,2.0,"[25.0, 75.0]",0.1,0.15
0.08,0.05,2.0,9.0,0.0,4.0,10,28,2.0,"[25.0, 75.0]",0.1,0.2
0.05,0.05,0.0,5.0,0.04,6.0,10,28,2.0,"[25.0, 75.0]",0.7,0.1
0.06,0.0,0.0,2.0,0.08,4.0,10,28,2.0,"[25.0, 75.0]",0.7,0.15
0.06,0.0,0.0,2.0,0.08,4.0,10,28,2.0,"[25.0, 75.0]",0.7,0.2
0.08,0.04,1.0,7.0,0.08,7.0,10,28,2.0,"[25.0, 75.0]",1.2,0.1
0.0,0.09,8.0,7.0,0.04,5.0,10,28,2.0,"[25.0, 75.0]",1.2,0.15
0.0,0.09,8.0,7.0,0.04,5.0,10,28,2.0,"[25.0, 75.0]",1.2,0.2
0.01,0.01,1.0,8.0,0.01,9.0,10,28,2.0,"[25.0, 75.0]",1.6,0.1
0.07,0.01,6.0,2.0,0.02,5.0,10,28,2.0,"[25.0, 75.0]",1.6,0.15
0.07,0.01,6.0,2.0,0.02,5.0,10,28,2.0,"[25.0, 75.0]",1.6,0.2
0.07,0.08,6.0,0.0,0.06,3.0,10,28,2.0,"[30.0, 70.0]",0.1,0.1
0.02,0.05,4.0,1.0,0.08,5.0,10,28,2.0,"[30.0, 70.0]",0.1,0.15
0.02,0.05,4.0,1.0,0.08,5.0,10,28,2.0,"[30.0, 70.0]",0.1,0.2
0.06,0.07,7.0,2.0,0.09,5.0,10,28,2.0,"[30.0, 70.0]",0.7,0.1
0.0,0.07,9.0,6.0,0.0,6.0,10,28,2.0,"[30.0, 70.0]",0.7,0.15
0.0,0.07,9.0,6.0,0.0,6.0,10,28,2.0,"[30.0, 70.0]",0.7,0.2
0.08,0.01,8.0,3.0,0.05,6.0,10,28,2.0,"[30.0, 70.0]",1.2,0.1
0.07,0.08,2.0,4.0,0.06,0.0,10,28,2.0,"[30.0, 70.0]",1.2,0.15
0.8427208987936978,0.17478571485688077,0.11615973269842435,0.2446673643473636,0.861608140095193,0.2028598694965555,10,28,2.0,"[30.0, 70.0]",1.2,0.2
0.2184633064522099,0.05655312655420541,0.2864075581193221,0.34352393027866424,0.33192856324622855,0.1703774028999536,10,28,2.0,"[30.0, 70.0]",1.6,0.1
0.014423704857033481,0.0037811707761099544,0.0016793875292822626,0.0039048172460192346,0.914774421364493,0.004133446112835005,10,28,2.0,"[30.0, 70.0]",1.6,0.15
0.014423704857033481,0.0037811707761099544,0.0016793875292822626,0.0039048172460192346,0.914774421364493,0.004133446112835005,10,28,2.0,"[30.0, 70.0]",1.6,0.2
0.05434085252195664,0.014841523255628708,0.2967912135520381,0.3485204906023955,0.0963345779660073,0.15406226475467302,10,35,0.5,"[20.0, 80.0]",0.1,0.1
0.36796315671330593,0.08607736501947594,0.06351666056245393,0.10415963057398775,0.9636953447729688,0.08932010047195402,10,35,0.5,"[20.0, 80.0]",0.1,0.15
0.36796315671330593,0.08607736501947594,0.06351666056245393,0.10415963057398775,0.9636953447729688,0.08932010047195402,10,35,0.5,"[20.0, 80.0]",0.1,0.2
0.3803859676537318,0.09390102345253726,0.34203282978652266,0.4212897119289204,0.42546257908946816,0.22070336633011228,10,35,0.5,"[20.0, 80.0]",0.7,0.1
4.53755845124959,0.5699743410193863,0.3385984919940874,0.6431351431237492,0.8180528847259904,0.696745102500679,10,35,0.5,"[20.0, 80.0]",0.7,0.15
4.53755845124959,0.5699743410193863,0.3385984919940874,0.6431351431237492,0.8180528847259904,0.696745102500679,10,35,0.5,"[20.0, 80.0]",0.7,0.2
0.6520902302635276,0.15001505735832654,0.36979900438505336,0.4671694643370254,0.5578063859357926,0.2689375043755672,10,35,0.5,"[20.0, 80.0]",1.2,0.1
-0.1311951308558844,-0.036384678530961834,-0.005369581423767941,-0.03014898723184909,0.9260452312424974,-0.039290390256795156,10,35,0.5,"[20.0, 80.0]",1.2,0.15
-0.1311951308558844,-0.036384678530961834,-0.005369581423767941,-0.03014898723184909,0.9260452312424974,-0.039290390256795156,10,35,0.5,"[20.0, 80.0]",1.2,0.2
0.8694536403513848,0.19027968163957176,0.38811666910365394,0.4976648247137604,0.6259543632045411,0.3039833138400773,10,35,0.5,"[20.0, 80.0]",1.6,0.1
-0.053221830159944195,-0.014309638697920124,-0.003011825261829696,-0.012709387934291662,0.8773695484205495,-0.016309705213362485,10,35,0.5,"[20.0, 80.0]",1.6,0.15
-0.053221830159944195,-0.014309638697920124,-0.003011825261829696,-0.012709387934291662,0.8773695484205495,-0.016309705213362485,10,35,0.5,"[20.0, 80.0]",1.6,0.2
0.1610362798196574,0.042446891578920676,0.29002490441111156,0.34697586831271265,0.2581207134963127,0.16444589434131962,10,35,0.5,"[25.0, 75.0]",0.1,0.1
2.035945784328404,0.3399936921551763,0.17934690180770832,0.32690903538591,0.8685979376923215,0.39142815956766674,10,35,0.5,"[25.0, 75.0]",0.1,0.15
2.035945784328404,0.3399936921551763,0.17934690180770832,0.32690903538591,0.8685979376923215,0.39142815956766674,10,35,0.5,"[25.0, 75.0]",0.1,0.2
1.12725395873762,0.233869716753766,0.37241241584342855,0.4864369727664744,0.7206504183586443,0.3245258877201909,10,35,0.5,"[25.0, 75.0]",0.7,0.1
-0.23664094043035544,-0.06868926195162706,-0.00731602263190501,-0.04065237044161696,0.9549186704689101,-0.07193205460931808,10,35,0.5,"[25.0, 75.0]",0.7,0.15
-0.23664094043035544,-0.06868926195162706,-0.00731602263190501,-0.04065237044161696,0.9549186704689101,-0.07193205460931808,10,35,0.5,"[25.0, 75.0]",0.7,0.2
1.9324353578359128,0.3492196953912059,0.408113365765066,0.5483304106644755,0.8230721697139558,0.42428806153483606,10,35,0.5,"[25.0, 75.0]",1.2,0.1
0.02521201023308306,0.006583520488074868,0.0009199561079219632,0.004068602783759811,0.9269210497128695,0.0071025687571926776,10,35,0.5,"[25.0, 75.0]",1.2,0.15
0.02521201023308306,0.006583520488074868,0.0009199561079219632,0.004068602783759811,0.9269210497128695,0.0071025687571926776,10,35,0.5,"[25.0, 75.0]",1.2,0.2
2.576580477114559,0.4259126500065151,0.4276354473559443,0.5825525924389435,0.8661578176667449,0.4917263820972467,10,35,0.5,"[25.0, 75.0]",1.6,0.1
0.1023275928753209,0.02600733984346415,0.003977819886146486,0.016450847580932217,0.9152690315028791,0.028414967565066514,10,35,0.5,"[25.0, 75.0]",1.6,0.15
0.1023275928753209,0.02600733984346415,0.003977819886146486,0.016450847580932217,0.9152690315028791,0.028414967565066514,10,35,0.5,"[25.0, 75.0]",1.6,0.2
0.4930103406428157,0.1180505115540349,0.3965409119029953,0.45660053252211896,0.3581401156776357,0.3296210236897699,10,35,0.5,"[30.0, 70.0]",0.1,0.1
4.1548134837473905,0.5406185087777604,0.5165969552590318,0.8241066632553787,0.6733551466356975,0.8028727655515329,10,35,0.5,"[30.0, 70.0]",0.1,0.15
4.1548134837473905,0.5406185087777604,0.5165969552590318,0.8241066632553787,0.6733551466356975,0.8028727655515329,10,35,0.5,"[30.0, 70.0]",0.1,0.2
3.451072384499721,0.5154487926549434,0.5179967560981356,0.6650640224179735,0.7811325731883156,0.6598736377757977,10,35,0.5,"[30.0, 70.0]",0.7,0.1
0.06681506808351956,0.017191104290143366,0.001758636349457624,0.008013086363984668,0.9745752823316634,0.017639585778344173,10,35,0.5,"[30.0, 70.0]",0.7,0.15
0.06681506808351956,0.017191104290143366,0.001758636349457624,0.008013086363984668,0.9745752823316634,0.017639585778344173,10,35,0.5,"[30.0, 70.0]",0.7,0.2
5.916124087713793,0.7132828676314145,0.5722568985813206,0.7599968647731954,0.8509250254356185,0.8382440829804715,10,35,0.5,"[30.0, 70.0]",1.2,0.1
-0.3752394566770971,-0.11658902926453107,-0.0052976231933203445,-0.004281393375377543,1.2431697049716401,-0.09378367957188176,10,35,0.5,"[30.0, 70.0]",1.2,0.15
-0.3752394566770971,-0.11658902926453107,-0.0052976231933203445,-0.004281393375377543,1.2431697049716401,-0.09378367957188176,10,35,0.5,"[30.0, 70.0]",1.2,0.2
7.888165450285085,0.837223681398777,0.6042924737212801,0.8175901548514363,0.8783939130050131,0.9531301037078098,10,35,0.5,"[30.0, 70.0]",1.6,0.1
-0.5685574431157145,-0.19871250183158495,-0.00802094882574243,-0.008264794599699341,1.1154660761005994,-0.17814302567249374,10,35,0.5,"[30.0, 70.0]",1.6,0.15
-0.5685574431157145,-0.19871250183158495,-0.00802094882574243,-0.008264794599699341,1.1154660761005994,-0.17814302567249374,10,35,0.5,"[30.0, 70.0]",1.6,0.2
0.025636962947387598,0.007072608386641921,0.3251098697412052,0.3806456179675929,0.04310407990119375,0.16408211015881233,10,35,1.0,"[20.0, 80.0]",0.1,0.1
0.17564148769762888,0.04356643223403167,0.0986981728456519,0.14213238725874652,0.6155234488434853,0.07077948421930827,10,35,1.0,"[20.0, 80.0]",0.1,0.15
0.17564148769762888,0.04356643223403167,0.0986981728456519,0.14213238725874652,0.6155234488434853,0.07077948421930827,10,35,1.0,"[20.0, 80.0]",0.1,0.2
0.17945874063172162,0.04702593851251091,0.35273295076516376,0.4235934830750165,0.23628681761266923,0.1990205758731649,10,35,1.0,"[20.0, 80.0]",0.7,0.1
2.404043124706423,0.3810228439456811,0.26071776649000467,0.5878501961540685,0.5997128614575288,0.6353421252624992,10,35,1.0,"[20.0, 80.0]",0.7,0.15
2.404043124706423,0.3810228439456811,0.26071776649000467,0.5878501961540685,0.5997128614575288,0.6353421252624992,10,35,1.0,"[20.0, 80.0]",0.7,0.2
0.3076435553686623,0.07753703700904113,0.372496704952278,0.4548693702156384,0.3430583371297329,0.2260170607068479,10,35,1.0,"[20.0, 80.0]",1.2,0.1
4.185415010777166,0.543023542627032,0.33581483696480285,0.5987252491514322,0.8555386022882666,0.634715419239569,10,35,1.0,"[20.0, 80.0]",1.2,0.15
4.185415010777166,0.543023542627032,0.33581483696480285,0.5987252491514322,0.8555386022882666,0.634715419239569,10,35,1.0,"[20.0, 80.0]",1.2,0.2
0.41019140715820934,0.10042644102564302,0.38671563941264187,0.47759085355868214,0.4075079054657534,0.2464404731261901,10,35,1.0,"[20.0, 80.0]",1.6,0.1
0.2458786920429219,0.05964765511653369,0.008357740717863204,0.051760057166913225,0.916130361045593,0.06510826150162402,10,35,1.0,"[20.0, 80.0]",1.6,0.15
0.2458786920429219,0.05964765511653369,0.008357740717863204,0.051760057166913225,0.916130361045593,0.06510826150162402,10,35,1.0,"[20.0, 80.0]",1.6,0.2
0.08088812957463731,0.021892033737492822,0.3125889948732379,0.3690652182679675,0.13276321666665672,0.1648953248282585,10,35,1.0,"[25.0, 75.0]",0.1,0.1
-0.1348000957836888,-0.03744001328344315,-0.0009287017456859053,-0.0006254937414401472,1.003880996975481,-0.03729527045162067,10,35,1.0,"[25.0, 75.0]",0.1,0.15
-0.1348000957836888,-0.03744001328344315,-0.0009287017456859053,-0.0006254937414401472,1.003880996975481,-0.03729527045162067,10,35,1.0,"[25.0, 75.0]",0.1,0.2
0.5662169070225036,0.13305081362608884,0.3776907387489838,0.4736593419209837,0.5099855343564195,0.260891348210481,10,35,1.0,"[25.0, 75.0]",0.7,0.1
4.731970365576927,0.5843160855497267,0.16626026034990848,0.5265213203990688,0.9601780934709397,0.6085496946066405,10,35,1.0,"[25.0, 75.0]",0.7,0.15
4.731970365576927,0.5843160855497267,0.16626026034990848,0.5265213203990688,0.9601780934709397,0.6085496946066405,10,35,1.0,"[25.0, 75.0]",0.7,0.2
0.9706575548957108,0.2078797565891819,0.415531716714299,0.5360867332754132,0.635348454063197,0.3271901509474744,10,35,1.0,"[25.0, 75.0]",1.2,0.1
0.2550875222472926,0.06170617312214377,0.013866440251220904,0.041356127159144274,0.9134574316980895,0.06755232480558386,10,35,1.0,"[25.0, 75.0]",1.2,0.15
0.2550875222472926,0.06170617312214377,0.013866440251220904,0.041356127159144274,0.9134574316980895,0.06755232480558386,10,35,1.0,"[25.0, 75.0]",1.2,0.2
1.294210073194292,0.26010031288386504,0.4401023122410836,0.576850343743721,0.6951568404930418,0.37416061776704695,10,35,1.0,"[25.0, 75.0]",1.6,0.1
0.3261775895222019,0.07723434472152646,0.01865732265399737,0.05317208183529188,0.8927756098145446,0.08651036595586463,10,35,1.0,"[25.0, 75.0]",1.6,0.15
0.3261775895222019,0.07723434472152646,0.01865732265399737,0.05317208183529188,0.8927756098145446,0.08651036595586463,10,35,1.0,"[25.0, 75.0]",1.6,0.2
-0.008711318886306274,-0.0024330092945671344,-0.014323932062403401,-0.01533421530529341,0.3243020262338425,-0.007502294459340747,10,35,1.0,"[30.0, 70.0]",0.1,0.1
0.5387290879338182,0.1202741754416532,0.07231079678161989,0.1173102303427019,0.9195302693988457,0.13079958261763794,10,35,1.0,"[30.0, 70.0]",0.1,0.15
0.5387290879338182,0.1202741754416532,0.07231079678161989,0.1173102303427019,0.9195302693988457,0.13079958261763794,10,35,1.0,"[30.0, 70.0]",0.1,0.2
-0.060979232204082856,-0.017364594698363267,-0.020261257072015842,-0.0261543626835464,0.87746748706511,-0.01978944514108792,10,35,1.0,"[30.0, 70.0]",0.7,0.1
3.281941066575693,0.46710522476886096,0.17403230061576064,0.49050321244008854,0.8789863008834289,0.531413543418589,10,35,1.0,"[30.0, 70.0]",0.7,0.15
3.281941066575693,0.46710522476886096,0.17403230061576064,0.49050321244008854,0.8789863008834289,0.531413543418589,10,35,1.0,"[30.0, 70.0]",0.7,0.2
-0.10453582663556749,-0.03027279574922337,-0.005963503192258252,-0.02365176879536273,0.9953713509115394,-0.03041356948991972,10,35,1.0,"[30.0, 70.0]",1.2,0.1
-0.00952338684163856,-0.0025186235518660505,-0.0007722345767655663,-0.0015808167317368535,0.8935768185356737,-0.0028185864937648906,10,35,1.0,"[30.0, 70.0]",1.2,0.15
-0.00952338684163856,-0.0025186235518660505,-0.0007722345767655663,-0.0015808167317368535,0.8935768185356737,-0.0028185864937648906,10,35,1.0,"[30.0, 70.0]",1.2,0.2
0.43084201693923396,0.10488941717686506,0.07471704710759791,0.1137342475523501,0.926554110443057,0.11320376866787557,10,35,1.0,"[30.0, 70.0]",1.6,0.1
-0.7078308300625675,-0.27693988624225474,-0.010206806924228077,-0.006700660115728826,1.0005535680089073,-0.2767866659986658,10,35,1.0,"[30.0, 70.0]",1.6,0.15
-0.7078308300625675,-0.27693988624225474,-0.010206806924228077,-0.006700660115728826,1.0005535680089073,-0.2767866659986658,10,35,1.0,"[30.0, 70.0]",1.6,0.2
0.012255345734267342,0.0033970711151811717,0.3653349178676848,0.4284218966638209,0.01864604380403476,0.1821872323632582,10,35,1.4,"[20.0, 80.0]",0.1,0.1
0.09650355746693173,0.024575964344815127,0.10016241367764175,0.13494399209428395,0.4070247138052215,0.06037953841932007,10,35,1.4,"[20.0, 80.0]",0.1,0.15
0.09650355746693173,0.024575964344815127,0.10016241367764175,0.13494399209428395,0.4070247138052215,0.06037953841932007,10,35,1.4,"[20.0, 80.0]",0.1,0.2
0.08578742013990537,0.02317950835498217,0.3813000056142614,0.4526573262281154,0.11566956202767494,0.20039419142467466,10,35,1.4,"[20.0, 80.0]",0.7,0.1
0.09090574734378798,0.023194901500941167,0.00019769786048509232,0.007239568561146493,1.018605944658749,0.02277122141547276,10,35,1.4,"[20.0, 80.0]",0.7,0.15
0.09090574734378798,0.023194901500941167,0.00019769786048509232,0.007239568561146493,1.018605944658749,0.02277122141547276,10,35,1.4,"[20.0, 80.0]",0.7,0.2
0.1470641488112534,0.03893892372845564,0.3936831219776063,0.4716224481510536,0.18111567679749532,0.21499477249555315,10,35,1.4,"[20.0, 80.0]",1.2,0.1
2.4282738869009286,0.3836067743268956,0.2636430215392746,0.5824679832765216,0.5900249775092191,0.6501534493442724,10,35,1.4,"[20.0, 80.0]",1.2,0.15
2.4282738869009286,0.3836067743268956,0.2636430215392746,0.5824679832765216,0.5900249775092191,0.6501534493442724,10,35,1.4,"[20.0, 80.0]",1.2,0.2
0.1960855317483432,0.051114557047211795,0.4030706095315996,0.486087389072851,0.2258387044359667,0.22633213901430518,10,35,1.4,"[20.0, 80.0]",1.6,0.1
3.2635907954189856,0.4654456659174475,0.294127942417295,0.5925462854176236,0.7575262212899582,0.6144284551957298,10,35,1.4,"[20.0, 80.0]",1.6,0.15
3.2635907954189856,0.4654456659174475,0.294127942417295,0.5925462854176236,0.7575262212899582,0.6144284551957298,10,35,1.4,"[20.0, 80.0]",1.6,0.2
0.03813963625900385,0.010475586780338997,0.3216182640179954,0.37770994278594117,0.06392588303537569,0.16387081856252111,10,35,1.4,"[25.0, 75.0]",0.1,0.1
0.706112283075873,0.15117884395690262,0.13889195784528552,0.19519949353879926,0.9227286290636818,0.16383890040380342,10,35,1.4,"[25.0, 75.0]",0.1,0.15
0.706112283075873,0.15117884395690262,0.13889195784528552,0.19519949353879926,0.9227286290636818,0.16383890040380342,10,35,1.4,"[25.0, 75.0]",0.1,0.2
0.26697745381299476,0.06810079343369368,0.36014094126258317,0.43789464448816723,0.31785554667043064,0.2142507631125411,10,35,1.4,"[25.0, 75.0]",0.7,0.1
2.534390678649637,0.3947670185171088,0.10158963179464496,0.46907499424557464,0.8221376060228942,0.48017146475855976,10,35,1.4,"[25.0, 75.0]",0.7,0.15
2.534390678649637,0.3947670185171088,0.10158963179464496,0.46907499424557464,0.8221376060228942,0.48017146475855976,10,35,1.4,"[25.0, 75.0]",0.7,0.2
0.4576756351079756,0.1106197448685482,0.3862064876802537,0.47949503851548464,0.438936528522208,0.2520176328021225,10,35,1.4,"[25.0, 75.0]",1.2,0.1
5.053570218235325,0.6072731713778161,0.1703614690868681,0.5162674016488255,0.9685775752560223,0.6269742216748068,10,35,1.4,"[25.0, 75.0]",1.2,0.15
5.053570218235325,0.6072731713778161,0.1703614690868681,0.5162674016488255,0.9685775752560223,0.6269742216748068,10,35,1.4,"[25.0, 75.0]",1.2,0.2
0.6102341801439699,0.14182799445735816,0.40439077816143754,0.5087976349502127,0.5064608203378214,0.28003744566609423,10,35,1.4,"[25.0, 75.0]",1.6,0.1
0.27073425456734546,0.06517844033577314,0.01424867716013288,0.04161860578214676,0.9494696366482123,0.06864720873630463,10,35,1.4,"[25.0, 75.0]",1.6,0.15
0.27073425456734546,0.06517844033577314,0.01424867716013288,0.04161860578214676,0.9494696366482123,0.06864720873630463,10,35,1.4,"[25.0, 75.0]",1.6,0.2
-0.0018871336102913583,-0.0005257614483367146,-0.005805507168050639,-0.006122862051908292,0.18486277845955137,-0.0028440633247960893,10,35,1.4,"[30.0, 70.0]",0.1,0.1
0.9326724217081468,0.18963448753375212,0.1412638566647369,0.19952695091308256,0.9584925781195522,0.19784658938704805,10,35,1.4,"[30.0, 70.0]",0.1,0.15
0.9326724217081468,0.18963448753375212,0.1412638566647369,0.19952695091308256,0.9584925781195522,0.19784658938704805,10,35,1.4,"[30.0, 70.0]",0.1,0.2
-0.013209935272029183,-0.00369548611895254,-0.00791615764979443,-0.008952236153088725,0.6739334837938563,-0.005483458245981617,10,35,1.4,"[30.0, 70.0]",0.7,0.1
2.7421076854694153,0.41591722352733274,0.14448673912508692,0.46076712543903225,0.8977847424398598,0.46327054121795114,10,35,1.4,"[30.0, 70.0]",0.7,0.15
2.7421076854694153,0.41591722352733274,0.14448673912508692,0.46076712543903225,0.8977847424398598,0.46327054121795114,10,35,1.4,"[30.0, 70.0]",0.7,0.2
-0.022645603323464103,-0.006357032854359623,-0.008902948092969263,-0.01080876353467471,0.8256169661712358,-0.007699736215257418,10,35,1.4,"[30.0, 70.0]",1.2,0.1
5.174660919570509,0.6156843729611303,0.23740579650068058,0.67063978570323,0.8684853338674331,0.7089174093699886,10,35,1.4,"[30.0, 70.0]",1.2,0.15
5.174660919570509,0.6156843729611303,0.23740579650068058,0.67063978570323,0.8684853338674331,0.7089174093699886,10,35,1.4,"[30.0, 70.0]",1.2,0.2
